fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
31/07/2020;Segovia;3615;1;933;213;40004;41.166667,-4.0
30/07/2020;Çvila;2123;3;673;143;5019;40.616092,-4.929031
30/07/2020;Salamanca;4478;3;1292;374;37274;40.833333,-6.0
30/07/2020;Segovia;3614;11;933;213;40004;41.166667,-4.0
30/07/2020;Valladolid;4938;24;1882;394;47186;41.583333,-4.666667
30/07/2020;Burgos;3081;14;983;217;9059;42.383333,-3.666667
30/07/2020;Zamora;1044;1;363;92;49275;41.75,-6.0
30/07/2020;LeÇün;3761;3;1750;424;24089;42.666667,-6.0
30/07/2020;Palencia;1407;4;380;88;34120;42.432128,-4.520647
30/07/2020;Soria;2571;6;436;123;42173;41.666667,-2.666667
29/07/2020;LeÇün;3758;1;1750;424;24089;42.666667,-6.0
29/07/2020;Salamanca;4475;4;1291;373;37274;40.833333,-6.0
29/07/2020;Valladolid;4914;10;1882;394;47186;41.583333,-4.666667
29/07/2020;Çvila;2120;0;673;143;5019;40.616092,-4.929031
29/07/2020;Burgos;3067;6;982;217;9059;42.383333,-3.666667
29/07/2020;Palencia;1403;2;380;88;34120;42.432128,-4.520647
29/07/2020;Segovia;3603;2;932;213;40004;41.166667,-4.0
29/07/2020;Soria;2565;5;435;123;42173;41.666667,-2.666667
29/07/2020;Zamora;1043;0;363;92;49275;41.75,-6.0
28/07/2020;Çvila;2120;0;673;143;5019;40.616092,-4.929031
28/07/2020;Burgos;3061;18;982;217;9059;42.383333,-3.666667
28/07/2020;Segovia;3601;1;932;213;40004;41.166667,-4.0
28/07/2020;Soria;2560;10;435;123;42173;41.666667,-2.666667
28/07/2020;Valladolid;4903;14;1876;394;47186;41.583333,-4.666667
28/07/2020;Zamora;1042;0;362;92;49275;41.75,-6.0
28/07/2020;Palencia;1401;1;380;88;34120;42.432128,-4.520647
28/07/2020;Salamanca;4471;11;1291;373;37274;40.833333,-6.0
28/07/2020;LeÇün;3757;3;1750;424;24089;42.666667,-6.0
27/07/2020;Çvila;2120;0;673;143;5019;40.616092,-4.929031
27/07/2020;LeÇün;3754;1;1750;424;24089;42.666667,-6.0
27/07/2020;Salamanca;4460;3;1291;373;37274;40.833333,-6.0
27/07/2020;Zamora;1042;0;362;92;49275;41.75,-6.0
27/07/2020;Palencia;1400;0;380;88;34120;42.432128,-4.520647
27/07/2020;Valladolid;4889;0;1874;394;47186;41.583333,-4.666667
27/07/2020;Burgos;3043;0;980;217;9059;42.383333,-3.666667
27/07/2020;Segovia;3600;0;932;213;40004;41.166667,-4.0
27/07/2020;Soria;2550;0;435;123;42173;41.666667,-2.666667
26/07/2020;Çvila;2120;0;673;143;5019;40.616092,-4.929031
26/07/2020;LeÇün;3753;0;1750;424;24089;42.666667,-6.0
26/07/2020;Soria;2550;0;435;123;42173;41.666667,-2.666667
26/07/2020;Zamora;1042;1;360;92;49275;41.75,-6.0
26/07/2020;Segovia;3600;0;932;213;40004;41.166667,-4.0
26/07/2020;Burgos;3043;0;980;217;9059;42.383333,-3.666667
26/07/2020;Palencia;1400;2;380;88;34120;42.432128,-4.520647
26/07/2020;Salamanca;4457;1;1291;373;37274;40.833333,-6.0
26/07/2020;Valladolid;4889;0;1874;394;47186;41.583333,-4.666667
25/07/2020;Çvila;2120;1;673;143;5019;40.616092,-4.929031
25/07/2020;LeÇün;3753;4;1750;424;24089;42.666667,-6.0
25/07/2020;Valladolid;4889;10;1874;394;47186;41.583333,-4.666667
25/07/2020;Segovia;3600;2;932;213;40004;41.166667,-4.0
25/07/2020;Zamora;1041;0;360;92;49275;41.75,-6.0
25/07/2020;Burgos;3043;6;980;217;9059;42.383333,-3.666667
25/07/2020;Palencia;1398;2;380;88;34120;42.432128,-4.520647
25/07/2020;Salamanca;4456;2;1291;373;37274;40.833333,-6.0
25/07/2020;Soria;2550;4;435;123;42173;41.666667,-2.666667
24/07/2020;Çvila;2119;0;673;143;5019;40.616092,-4.929031
24/07/2020;LeÇün;3749;0;1750;424;24089;42.666667,-6.0
24/07/2020;Palencia;1396;2;380;88;34120;42.432128,-4.520647
24/07/2020;Segovia;3598;2;932;213;40004;41.166667,-4.0
24/07/2020;Zamora;1041;1;360;92;49275;41.75,-6.0
24/07/2020;Soria;2545;10;435;123;42173;41.666667,-2.666667
24/07/2020;Valladolid;4879;6;1873;394;47186;41.583333,-4.666667
24/07/2020;Burgos;3037;5;980;217;9059;42.383333,-3.666667
24/07/2020;Salamanca;4454;1;1291;373;37274;40.833333,-6.0
23/07/2020;Çvila;2119;1;673;143;5019;40.616092,-4.929031
23/07/2020;Salamanca;4453;9;1291;373;37274;40.833333,-6.0
23/07/2020;Soria;2535;0;435;123;42173;41.666667,-2.666667
23/07/2020;LeÇün;3749;5;1750;424;24089;42.666667,-6.0
23/07/2020;Palencia;1394;0;379;88;34120;42.432128,-4.520647
23/07/2020;Burgos;3031;3;980;217;9059;42.383333,-3.666667
23/07/2020;Segovia;3596;1;932;213;40004;41.166667,-4.0
23/07/2020;Valladolid;4872;6;1870;394;47186;41.583333,-4.666667
23/07/2020;Zamora;1039;0;360;92;49275;41.75,-6.0
22/07/2020;LeÇün;3744;3;1750;424;24089;42.666667,-6.0
22/07/2020;Segovia;3595;1;932;213;40004;41.166667,-4.0
22/07/2020;Zamora;1039;0;360;92;49275;41.75,-6.0
22/07/2020;Çvila;2118;1;673;143;5019;40.616092,-4.929031
22/07/2020;Soria;2535;3;435;123;42173;41.666667,-2.666667
22/07/2020;Burgos;3028;6;980;217;9059;42.383333,-3.666667
22/07/2020;Palencia;1394;0;378;88;34120;42.432128,-4.520647
22/07/2020;Salamanca;4444;0;1291;373;37274;40.833333,-6.0
22/07/2020;Valladolid;4866;6;1868;394;47186;41.583333,-4.666667
21/07/2020;Burgos;3022;20;979;217;9059;42.383333,-3.666667
21/07/2020;Soria;2532;4;435;123;42173;41.666667,-2.666667
21/07/2020;LeÇün;3741;5;1750;424;24089;42.666667,-6.0
21/07/2020;Palencia;1394;2;378;88;34120;42.432128,-4.520647
21/07/2020;Salamanca;4444;0;1291;373;37274;40.833333,-6.0
21/07/2020;Valladolid;4860;14;1866;394;47186;41.583333,-4.666667
21/07/2020;Zamora;1039;0;360;92;49275;41.75,-6.0
21/07/2020;Çvila;2117;0;673;143;5019;40.616092,-4.929031
21/07/2020;Segovia;3594;3;931;213;40004;41.166667,-4.0
20/07/2020;Palencia;1392;0;378;88;34120;42.432128,-4.520647
20/07/2020;Salamanca;4444;0;1291;373;37274;40.833333,-6.0
20/07/2020;Çvila;2117;0;673;143;5019;40.616092,-4.929031
20/07/2020;LeÇün;3736;0;1750;424;24089;42.666667,-6.0
20/07/2020;Soria;2527;4;435;123;42173;41.666667,-2.666667
20/07/2020;Valladolid;4846;0;1865;394;47186;41.583333,-4.666667
20/07/2020;Zamora;1039;0;359;92;49275;41.75,-6.0
20/07/2020;Burgos;3002;0;979;217;9059;42.383333,-3.666667
20/07/2020;Segovia;3591;0;931;213;40004;41.166667,-4.0
19/07/2020;Çvila;2117;0;;;5019;40.616092,-4.929031
19/07/2020;Salamanca;4444;0;;;37274;40.833333,-6.0
19/07/2020;Burgos;3002;0;;;9059;42.383333,-3.666667
19/07/2020;LeÇün;3736;0;;;24089;42.666667,-6.0
19/07/2020;Palencia;1392;0;;;34120;42.432128,-4.520647
19/07/2020;Segovia;3591;0;;;40004;41.166667,-4.0
19/07/2020;Soria;2523;3;;;42173;41.666667,-2.666667
19/07/2020;Valladolid;4846;0;;;47186;41.583333,-4.666667
19/07/2020;Zamora;1039;0;;;49275;41.75,-6.0
18/07/2020;LeÇün;3736;6;1750;424;24089;42.666667,-6.0
18/07/2020;Palencia;1392;5;378;88;34120;42.432128,-4.520647
18/07/2020;Soria;2520;6;435;123;42173;41.666667,-2.666667
18/07/2020;Burgos;3002;9;979;217;9059;42.383333,-3.666667
18/07/2020;Valladolid;4846;2;1864;394;47186;41.583333,-4.666667
18/07/2020;Zamora;1039;0;359;92;49275;41.75,-6.0
18/07/2020;Çvila;2117;0;673;143;5019;40.616092,-4.929031
18/07/2020;Salamanca;4444;2;1291;373;37274;40.833333,-6.0
18/07/2020;Segovia;3591;1;930;213;40004;41.166667,-4.0
17/07/2020;Burgos;2993;1;979;217;9059;42.383333,-3.666667
17/07/2020;Salamanca;4442;1;1290;373;37274;40.833333,-6.0
17/07/2020;Valladolid;4844;2;1863;394;47186;41.583333,-4.666667
17/07/2020;Palencia;1387;0;378;88;34120;42.432128,-4.520647
17/07/2020;Segovia;3590;1;930;213;40004;41.166667,-4.0
17/07/2020;Soria;2513;6;435;123;42173;41.666667,-2.666667
17/07/2020;Çvila;2117;0;673;143;5019;40.616092,-4.929031
17/07/2020;LeÇün;3730;2;1749;423;24089;42.666667,-6.0
17/07/2020;Zamora;1039;0;359;92;49275;41.75,-6.0
16/07/2020;LeÇün;3728;7;1749;423;24089;42.666667,-6.0
16/07/2020;Salamanca;4441;4;1289;373;37274;40.833333,-6.0
16/07/2020;Palencia;1387;1;378;88;34120;42.432128,-4.520647
16/07/2020;Segovia;3588;1;929;213;40004;41.166667,-4.0
16/07/2020;Soria;2506;1;435;123;42173;41.666667,-2.666667
16/07/2020;Çvila;2117;0;673;143;5019;40.616092,-4.929031
16/07/2020;Burgos;2992;0;979;217;9059;42.383333,-3.666667
16/07/2020;Valladolid;4842;8;1862;394;47186;41.583333,-4.666667
16/07/2020;Zamora;1039;0;359;92;49275;41.75,-6.0
15/07/2020;Palencia;1386;0;378;88;34120;42.432128,-4.520647
15/07/2020;Çvila;2117;0;672;143;5019;40.616092,-4.929031
15/07/2020;Burgos;2992;0;978;217;9059;42.383333,-3.666667
15/07/2020;Salamanca;4437;1;1289;372;37274;40.833333,-6.0
15/07/2020;Valladolid;4834;1;1860;394;47186;41.583333,-4.666667
15/07/2020;Zamora;1039;0;359;92;49275;41.75,-6.0
15/07/2020;LeÇün;3721;0;1749;423;24089;42.666667,-6.0
15/07/2020;Segovia;3587;3;928;212;40004;41.166667,-4.0
15/07/2020;Soria;2505;4;435;123;42173;41.666667,-2.666667
14/07/2020;Çvila;2117;0;671;143;5019;40.616092,-4.929031
14/07/2020;Burgos;2992;1;978;217;9059;42.383333,-3.666667
14/07/2020;LeÇün;3721;3;1749;423;24089;42.666667,-6.0
14/07/2020;Segovia;3584;5;927;212;40004;41.166667,-4.0
14/07/2020;Soria;2501;15;435;123;42173;41.666667,-2.666667
14/07/2020;Palencia;1386;0;378;88;34120;42.432128,-4.520647
14/07/2020;Salamanca;4436;0;1288;372;37274;40.833333,-6.0
14/07/2020;Valladolid;4831;20;1858;394;47186;41.583333,-4.666667
14/07/2020;Zamora;1039;0;358;92;49275;41.75,-6.0
13/07/2020;Çvila;2117;1;670;143;5019;40.616092,-4.929031
13/07/2020;Burgos;2991;0;978;217;9059;42.383333,-3.666667
13/07/2020;Palencia;1386;0;378;88;34120;42.432128,-4.520647
13/07/2020;Segovia;3578;0;927;212;40004;41.166667,-4.0
13/07/2020;Soria;2485;0;435;123;42173;41.666667,-2.666667
13/07/2020;Valladolid;4811;0;1854;394;47186;41.583333,-4.666667
13/07/2020;LeÇün;3718;0;1749;423;24089;42.666667,-6.0
13/07/2020;Salamanca;4436;0;1288;372;37274;40.833333,-6.0
13/07/2020;Zamora;1039;0;357;92;49275;41.75,-6.0
12/07/2020;Burgos;2991;0;;;9059;42.383333,-3.666667
12/07/2020;Valladolid;4811;0;;;47186;41.583333,-4.666667
12/07/2020;Zamora;1039;0;;;49275;41.75,-6.0
12/07/2020;Palencia;1386;0;;;34120;42.432128,-4.520647
12/07/2020;Soria;2485;0;;;42173;41.666667,-2.666667
12/07/2020;Çvila;2116;2;;;5019;40.616092,-4.929031
12/07/2020;LeÇün;3718;0;;;24089;42.666667,-6.0
12/07/2020;Salamanca;4436;0;;;37274;40.833333,-6.0
12/07/2020;Segovia;3578;0;;;40004;41.166667,-4.0
11/07/2020;Salamanca;4436;0;1286;372;37274;40.833333,-6.0
11/07/2020;Segovia;3578;1;925;211;40004;41.166667,-4.0
11/07/2020;Soria;2485;2;435;123;42173;41.666667,-2.666667
11/07/2020;Valladolid;4811;4;1853;394;47186;41.583333,-4.666667
11/07/2020;Çvila;2114;1;670;143;5019;40.616092,-4.929031
11/07/2020;Burgos;2991;1;978;217;9059;42.383333,-3.666667
11/07/2020;LeÇün;3718;0;1749;423;24089;42.666667,-6.0
11/07/2020;Palencia;1386;0;378;88;34120;42.432128,-4.520647
11/07/2020;Zamora;1039;1;356;92;49275;41.75,-6.0
10/07/2020;Çvila;2113;2;669;143;5019;40.616092,-4.929031
10/07/2020;Burgos;2990;5;978;217;9059;42.383333,-3.666667
10/07/2020;Salamanca;4436;1;1286;372;37274;40.833333,-6.0
10/07/2020;Segovia;3577;0;924;211;40004;41.166667,-4.0
10/07/2020;Soria;2483;2;435;123;42173;41.666667,-2.666667
10/07/2020;Zamora;1038;0;354;92;49275;41.75,-6.0
10/07/2020;LeÇün;3718;0;1749;423;24089;42.666667,-6.0
10/07/2020;Palencia;1386;2;378;88;34120;42.432128,-4.520647
10/07/2020;Valladolid;4807;1;1851;394;47186;41.583333,-4.666667
09/07/2020;Çvila;2111;0;669;143;5019;40.616092,-4.929031
09/07/2020;Burgos;2984;1;978;217;9059;42.383333,-3.666667
09/07/2020;Salamanca;4435;0;1285;372;37274;40.833333,-6.0
09/07/2020;Segovia;3577;4;924;211;40004;41.166667,-4.0
09/07/2020;Valladolid;4806;1;1850;394;47186;41.583333,-4.666667
09/07/2020;LeÇün;3718;3;1749;423;24089;42.666667,-6.0
09/07/2020;Palencia;1384;0;378;88;34120;42.432128,-4.520647
09/07/2020;Soria;2481;5;435;123;42173;41.666667,-2.666667
09/07/2020;Zamora;1038;0;354;92;49275;41.75,-6.0
08/07/2020;LeÇün;3715;0;1748;423;24089;42.666667,-6.0
08/07/2020;Palencia;1384;3;377;88;34120;42.432128,-4.520647
08/07/2020;Segovia;3573;1;922;210;40004;41.166667,-4.0
08/07/2020;Soria;2476;0;434;123;42173;41.666667,-2.666667
08/07/2020;Çvila;2111;1;669;143;5019;40.616092,-4.929031
08/07/2020;Valladolid;4805;2;1848;394;47186;41.583333,-4.666667
08/07/2020;Burgos;2983;0;978;217;9059;42.383333,-3.666667
08/07/2020;Salamanca;4435;1;1285;371;37274;40.833333,-6.0
08/07/2020;Zamora;1038;0;354;92;49275;41.75,-6.0
07/07/2020;Çvila;2110;0;669;143;5019;40.616092,-4.929031
07/07/2020;LeÇün;3715;4;1748;423;24089;42.666667,-6.0
07/07/2020;Palencia;1381;0;377;88;34120;42.432128,-4.520647
07/07/2020;Zamora;1038;1;354;92;49275;41.75,-6.0
07/07/2020;Soria;2476;2;431;123;42173;41.666667,-2.666667
07/07/2020;Burgos;2983;2;976;217;9059;42.383333,-3.666667
07/07/2020;Salamanca;4434;0;1285;371;37274;40.833333,-6.0
07/07/2020;Segovia;3572;5;922;210;40004;41.166667,-4.0
07/07/2020;Valladolid;4803;3;1844;394;47186;41.583333,-4.666667
06/07/2020;Çvila;2110;0;669;143;5019;40.616092,-4.929031
06/07/2020;Burgos;2981;0;976;217;9059;42.383333,-3.666667
06/07/2020;Palencia;1381;1;377;88;34120;42.432128,-4.520647
06/07/2020;Segovia;3567;0;921;209;40004;41.166667,-4.0
06/07/2020;Soria;2474;0;431;123;42173;41.666667,-2.666667
06/07/2020;Zamora;1037;0;353;92;49275;41.75,-6.0
06/07/2020;Valladolid;4800;0;1842;394;47186;41.583333,-4.666667
06/07/2020;LeÇün;3711;0;1747;423;24089;42.666667,-6.0
06/07/2020;Salamanca;4434;0;1285;371;37274;40.833333,-6.0
05/07/2020;Palencia;1380;0;377;88;34120;42.432128,-4.520647
05/07/2020;Salamanca;4434;0;1283;371;37274;40.833333,-6.0
05/07/2020;Çvila;2110;1;669;143;5019;40.616092,-4.929031
05/07/2020;Valladolid;4800;0;1841;394;47186;41.583333,-4.666667
05/07/2020;Burgos;2981;0;976;217;9059;42.383333,-3.666667
05/07/2020;LeÇün;3711;0;1747;423;24089;42.666667,-6.0
05/07/2020;Segovia;3567;0;920;208;40004;41.166667,-4.0
05/07/2020;Soria;2474;1;431;123;42173;41.666667,-2.666667
05/07/2020;Zamora;1037;1;353;92;49275;41.75,-6.0
04/07/2020;Çvila;2109;1;669;143;5019;40.616092,-4.929031
04/07/2020;Valladolid;4800;3;1841;394;47186;41.583333,-4.666667
04/07/2020;Zamora;1036;0;353;92;49275;41.75,-6.0
04/07/2020;Burgos;2981;0;976;217;9059;42.383333,-3.666667
04/07/2020;LeÇün;3711;0;1747;423;24089;42.666667,-6.0
04/07/2020;Salamanca;4434;2;1283;371;37274;40.833333,-6.0
04/07/2020;Soria;2473;1;431;123;42173;41.666667,-2.666667
04/07/2020;Palencia;1380;1;377;88;34120;42.432128,-4.520647
04/07/2020;Segovia;3567;5;920;208;40004;41.166667,-4.0
03/07/2020;Zamora;1036;0;353;92;49275;41.75,-6.0
03/07/2020;Palencia;1379;0;377;88;34120;42.432128,-4.520647
03/07/2020;Salamanca;4432;1;1282;371;37274;40.833333,-6.0
03/07/2020;Soria;2472;3;428;123;42173;41.666667,-2.666667
03/07/2020;Burgos;2981;0;975;217;9059;42.383333,-3.666667
03/07/2020;Segovia;3562;3;920;208;40004;41.166667,-4.0
03/07/2020;Valladolid;4797;3;1830;394;47186;41.583333,-4.666667
03/07/2020;Çvila;2108;0;667;143;5019;40.616092,-4.929031
03/07/2020;LeÇün;3711;1;1747;423;24089;42.666667,-6.0
02/07/2020;Çvila;2108;0;667;143;5019;40.616092,-4.929031
02/07/2020;LeÇün;3710;0;1747;423;24089;42.666667,-6.0
02/07/2020;Soria;2469;4;427;123;42173;41.666667,-2.666667
02/07/2020;Burgos;2980;2;973;217;9059;42.383333,-3.666667
02/07/2020;Palencia;1379;2;377;88;34120;42.432128,-4.520647
02/07/2020;Valladolid;4793;3;1826;394;47186;41.583333,-4.666667
02/07/2020;Segovia;3559;6;919;208;40004;41.166667,-4.0
02/07/2020;Salamanca;4431;2;1282;371;37274;40.833333,-6.0
02/07/2020;Zamora;1036;0;352;92;49275;41.75,-6.0
01/07/2020;Çvila;2108;1;667;143;5019;40.616092,-4.929031
01/07/2020;Soria;2464;3;426;123;42173;41.666667,-2.666667
01/07/2020;Valladolid;4790;4;1823;394;47186;41.583333,-4.666667
01/07/2020;Palencia;1377;2;375;88;34120;42.432128,-4.520647
01/07/2020;Salamanca;4429;1;1282;371;37274;40.833333,-6.0
01/07/2020;Zamora;1036;1;352;92;49275;41.75,-6.0
01/07/2020;LeÇün;3710;3;1747;423;24089;42.666667,-6.0
01/07/2020;Segovia;3553;1;918;208;40004;41.166667,-4.0
01/07/2020;Burgos;2978;1;971;217;9059;42.383333,-3.666667
30/06/2020;Burgos;2977;0;970;216;9059;42.383333,-3.666667
30/06/2020;Palencia;1375;0;373;88;34120;42.432128,-4.520647
30/06/2020;Çvila;2107;1;667;143;5019;40.616092,-4.929031
30/06/2020;LeÇün;3707;2;1746;423;24089;42.666667,-6.0
30/06/2020;Soria;2461;0;426;123;42173;41.666667,-2.666667
30/06/2020;Valladolid;4786;0;1819;394;47186;41.583333,-4.666667
30/06/2020;Zamora;1035;0;352;92;49275;41.75,-6.0
30/06/2020;Segovia;3552;6;917;208;40004;41.166667,-4.0
30/06/2020;Salamanca;4428;1;1281;371;37274;40.833333,-6.0
29/06/2020;Palencia;1375;8;373;88;34120;42.432128,-4.520647
29/06/2020;Soria;2461;1;426;123;42173;41.666667,-2.666667
29/06/2020;Çvila;2106;3;666;143;5019;40.616092,-4.929031
29/06/2020;Segovia;3546;0;917;208;40004;41.166667,-4.0
29/06/2020;Valladolid;4786;0;1814;393;47186;41.583333,-4.666667
29/06/2020;Burgos;2977;2;970;216;9059;42.383333,-3.666667
29/06/2020;LeÇün;3705;0;1745;423;24089;42.666667,-6.0
29/06/2020;Zamora;1035;0;352;92;49275;41.75,-6.0
29/06/2020;Salamanca;4427;0;1279;370;37274;40.833333,-6.0
28/06/2020;Zamora;1035;1;352;92;49275;41.75,-6.0
28/06/2020;Çvila;2103;2;666;143;5019;40.616092,-4.929031
28/06/2020;Burgos;2975;2;;216;9059;42.383333,-3.666667
28/06/2020;LeÇün;3705;0;1745;423;24089;42.666667,-6.0
28/06/2020;Palencia;1367;2;373;88;34120;42.432128,-4.520647
28/06/2020;Salamanca;4427;0;1279;370;37274;40.833333,-6.0
28/06/2020;Soria;2460;3;426;123;42173;41.666667,-2.666667
28/06/2020;Segovia;3546;1;916;208;40004;41.166667,-4.0
28/06/2020;Valladolid;4786;6;1813;393;47186;41.583333,-4.666667
27/06/2020;LeÇün;3705;0;1745;423;24089;42.666667,-6.0
27/06/2020;Soria;2457;0;426;123;42173;41.666667,-2.666667
27/06/2020;Çvila;2101;3;666;142;5019;40.616092,-4.929031
27/06/2020;Burgos;2973;2;969;216;9059;42.383333,-3.666667
27/06/2020;Salamanca;4427;1;1279;370;37274;40.833333,-6.0
27/06/2020;Valladolid;4780;13;1813;393;47186;41.583333,-4.666667
27/06/2020;Segovia;3545;3;916;208;40004;41.166667,-4.0
27/06/2020;Palencia;1365;2;373;88;34120;42.432128,-4.520647
27/06/2020;Zamora;1034;2;352;92;49275;41.75,-6.0
26/06/2020;Çvila;2098;2;666;142;5019;40.616092,-4.929031
26/06/2020;Soria;2457;4;425;122;42173;41.666667,-2.666667
26/06/2020;Burgos;2970;1;967;216;9059;42.383333,-3.666667
26/06/2020;Valladolid;4767;4;1812;393;47186;41.583333,-4.666667
26/06/2020;Zamora;1032;1;352;92;49275;41.75,-6.0
26/06/2020;Segovia;3542;7;915;208;40004;41.166667,-4.0
26/06/2020;Salamanca;4426;2;1275;370;37274;40.833333,-6.0
26/06/2020;LeÇün;3705;0;1745;423;24089;42.666667,-6.0
26/06/2020;Palencia;1363;0;373;88;34120;42.432128,-4.520647
25/06/2020;LeÇün;3704;0;1744;423;24089;42.666667,-6.0
25/06/2020;Burgos;2969;1;964;216;9059;42.383333,-3.666667
25/06/2020;Zamora;1031;2;352;92;49275;41.75,-6.0
25/06/2020;Soria;2453;1;425;122;42173;41.666667,-2.666667
25/06/2020;Çvila;2096;2;665;142;5019;40.616092,-4.929031
25/06/2020;Palencia;1363;4;373;88;34120;42.432128,-4.520647
25/06/2020;Salamanca;4424;3;1274;370;37274;40.833333,-6.0
25/06/2020;Valladolid;4763;3;1804;393;47186;41.583333,-4.666667
25/06/2020;Segovia;3535;10;915;208;40004;41.166667,-4.0
24/06/2020;Burgos;2967;0;963;216;9059;42.383333,-3.666667
24/06/2020;Palencia;1359;2;373;88;34120;42.432128,-4.520647
24/06/2020;Valladolid;4760;11;1801;392;47186;41.583333,-4.666667
24/06/2020;Çvila;2094;1;664;142;5019;40.616092,-4.929031
24/06/2020;LeÇün;3704;2;1744;423;24089;42.666667,-6.0
24/06/2020;Salamanca;4421;4;1273;370;37274;40.833333,-6.0
24/06/2020;Soria;2451;8;425;122;42173;41.666667,-2.666667
24/06/2020;Segovia;3525;4;915;208;40004;41.166667,-4.0
24/06/2020;Zamora;1029;3;352;92;49275;41.75,-6.0
23/06/2020;Salamanca;4417;3;1272;370;37274;40.833333,-6.0
23/06/2020;LeÇün;3702;1;1744;423;24089;42.666667,-6.0
23/06/2020;Palencia;1357;2;373;88;34120;42.432128,-4.520647
23/06/2020;Burgos;2967;1;963;216;9059;42.383333,-3.666667
23/06/2020;Çvila;2093;3;664;142;5019;40.616092,-4.929031
23/06/2020;Segovia;3521;0;914;208;40004;41.166667,-4.0
23/06/2020;Soria;2443;1;425;122;42173;41.666667,-2.666667
23/06/2020;Zamora;1026;0;352;92;49275;41.75,-6.0
23/06/2020;Valladolid;4749;0;1798;392;47186;41.583333,-4.666667
22/06/2020;Burgos;2966;0;961;215;9059;42.383333,-3.666667
22/06/2020;Segovia;3521;0;914;208;40004;41.166667,-4.0
22/06/2020;Soria;2442;4;424;121;42173;41.666667,-2.666667
22/06/2020;Valladolid;4749;5;1794;392;47186;41.583333,-4.666667
22/06/2020;Zamora;1026;0;351;92;49275;41.75,-6.0
22/06/2020;LeÇün;3701;0;1743;423;24089;42.666667,-6.0
22/06/2020;Salamanca;4414;0;1271;370;37274;40.833333,-6.0
22/06/2020;Çvila;2090;5;664;142;5019;40.616092,-4.929031
22/06/2020;Palencia;1355;2;373;88;34120;42.432128,-4.520647
21/06/2020;Zamora;1026;0;351;92;49275;41.75,-6.0
21/06/2020;Valladolid;4743;5;1792;390;47186;41.583333,-4.666667
21/06/2020;LeÇün;3701;1;1743;423;24089;42.666667,-6.0
21/06/2020;Palencia;1353;0;373;88;34120;42.432128,-4.520647
21/06/2020;Soria;2438;0;424;121;42173;41.666667,-2.666667
21/06/2020;Burgos;2966;2;961;215;9059;42.383333,-3.666667
21/06/2020;Segovia;3521;0;914;208;40004;41.166667,-4.0
21/06/2020;Salamanca;4414;4;1270;370;37274;40.833333,-6.0
21/06/2020;Çvila;2085;1;664;142;5019;40.616092,-4.929031
20/06/2020;LeÇün;3700;2;1743;423;24089;42.666667,-6.0
20/06/2020;Palencia;1353;2;373;88;34120;42.432128,-4.520647
20/06/2020;Salamanca;4410;3;1270;370;37274;40.833333,-6.0
20/06/2020;Segovia;3521;0;914;208;40004;41.166667,-4.0
20/06/2020;Soria;2437;2;424;121;42173;41.666667,-2.666667
20/06/2020;Burgos;2964;2;961;215;9059;42.383333,-3.666667
20/06/2020;Çvila;2084;0;663;141;5019;40.616092,-4.929031
20/06/2020;Valladolid;4738;6;1791;389;47186;41.583333,-4.666667
20/06/2020;Zamora;1026;2;351;92;49275;41.75,-6.0
19/06/2020;Salamanca;4407;4;1269;370;37274;40.833333,-6.0
19/06/2020;Soria;2435;3;424;121;42173;41.666667,-2.666667
19/06/2020;Zamora;1024;0;351;92;49275;41.75,-6.0
19/06/2020;Çvila;2084;3;661;141;5019;40.616092,-4.929031
19/06/2020;Palencia;1351;4;371;87;34120;42.432128,-4.520647
19/06/2020;Segovia;3521;2;913;207;40004;41.166667,-4.0
19/06/2020;LeÇün;3698;2;1743;423;24089;42.666667,-6.0
19/06/2020;Valladolid;4732;10;1788;389;47186;41.583333,-4.666667
19/06/2020;Burgos;2962;1;961;215;9059;42.383333,-3.666667
18/06/2020;Burgos;2959;0;960;215;9059;42.383333,-3.666667
18/06/2020;LeÇün;3696;5;1741;423;24089;42.666667,-6.0
